city,lat,lng
Trussville,33.639,-86.5832
Bessemer,33.3709,-86.9714
Spanish Fort,30.7256,-87.8602
Center Point,33.6447,-86.6851
Lanett,32.8576,-85.2079
Phenix City,32.4587,-85.0251
Sheffield,34.7557,-87.7008
Hamilton,34.1346,-87.9755
Gadsden,34.009,-86.0156
Calera,33.1249,-86.745
Clay,33.698,-86.6067
Talladega,33.4329,-86.0976
Scottsboro,34.6438,-86.0491
Russellville,34.5055,-87.7282
Alabaster,33.2197,-86.8225
Glencoe,33.9447,-85.9319
Opelika,32.6621,-85.3772
Pike Road,32.2932,-86.0903
Tuscaloosa,33.2349,-87.5267
Sylacauga,33.1779,-86.2606
Montgomery,32.347,-86.2663
Fairhope,30.5221,-87.8817
Rainbow City,33.9336,-86.0923
Hartselle,34.4391,-86.94
Alexander City,32.9242,-85.9361
Wetumpka,32.5407,-86.2057
Mobile,30.6783,-88.1162
Clanton,32.8439,-86.623
Muscle Shoals,34.7436,-87.6344
Oxford,33.5967,-85.8691
Selma,32.4166,-87.0336
Tuscumbia,34.7204,-87.7035
Satsuma,30.8578,-88.0632
Northport,33.258,-87.5979
Daleville,31.2915,-85.7115
Pelham,33.3116,-86.7573
Prattville,32.4604,-86.4589
Homewood,33.4617,-86.8092
Montevallo,33.1254,-86.848
Gulf Shores,30.2727,-87.7073
Lincoln,33.5935,-86.1372
Enterprise,31.3276,-85.8459
Jacksonville,33.8088,-85.7544
Robertsdale,30.5533,-87.706
Vestavia Hills,33.4519,-86.7436
Valley,32.8086,-85.1792
Arab,34.3308,-86.499
Dothan,31.2336,-85.4068
Decatur,34.573,-86.9905
Pleasant Grove,33.4936,-86.9782
Bay Minette,30.893,-87.7913
Saraland,30.8453,-88.0988
Leeds,33.5429,-86.5636
Chickasaw,30.7715,-88.0794
Tarrant,33.5941,-86.7684
Anniston,33.6713,-85.8136
Brent,32.9421,-87.1753
Cullman,34.1791,-86.8402
Auburn,32.6084,-85.4897
Birmingham,33.5276,-86.7988
Millbrook,32.5033,-86.3729
Helena,33.2855,-86.8748
Pell City,33.5609,-86.2669
Midfield,33.4552,-86.9226
Tuskegee,32.4396,-85.7139
Fort Payne,34.4557,-85.6965
Oneonta,33.9392,-86.4929
Demopolis,32.498,-87.8298
Atmore,31.0926,-87.4763
Guntersville,34.3674,-86.2634
Moody,33.5986,-86.4963
Attalla,34.0049,-86.104
Orange Beach,30.2941,-87.5851
Athens,34.7847,-86.951
Foley,30.3987,-87.6646
Huntsville,34.6989,-86.6414
Smiths Station,32.5284,-85.096
Brewton,31.1111,-87.0737
Prichard,30.7735,-88.1301
Andalusia,31.3101,-86.4781
Mountain Brook,33.4871,-86.74
Daphne,30.6291,-87.8872
Troy,31.8021,-85.9665
Jasper,33.8514,-87.2719
Eufaula,31.9102,-85.1505
Gardendale,33.6676,-86.807
Albertville,34.2631,-86.2106
Madison,34.7113,-86.7617
Greenville,31.8437,-86.6379
Fairfield,33.4747,-86.9194
Ozark,31.4509,-85.6473
Hueytown,33.4237,-87.0221
Southside,33.9007,-86.0237
Irondale,33.544,-86.6599
Chelsea,33.3256,-86.6303
Boaz,34.1985,-86.1529
Rainsville,34.4939,-85.8435
Florence,34.83,-87.6658
Fultondale,33.6177,-86.8015
Springdale,36.1898,-94.1573
Batesville,35.7687,-91.6226
Clarksville,35.4569,-93.4803
Pea Ridge,36.449,-94.1212
Centerton,36.3565,-94.2963
Stuttgart,34.4962,-91.5485
West Memphis,35.1536,-90.1991
Osceola,35.6941,-89.9934
Beebe,35.0714,-91.8999
Arkadelphia,34.125,-93.0719
Bella Vista,36.4667,-94.2707
Van Buren,35.448,-94.3529
Monticello,33.6258,-91.7934
Jonesboro,35.8212,-90.6795
Rogers,36.3173,-94.1514
Heber Springs,35.5003,-92.0332
North Little Rock,34.7814,-92.2378
Blytheville,35.9323,-89.9052
Hot Springs,34.4902,-93.0498
Camden,33.5671,-92.8466
Ward,35.013,-91.9571
Siloam Springs,36.1837,-94.5318
Maumelle,34.8522,-92.4
Helena-West Helena,34.5313,-90.62
Searcy,35.2418,-91.7351
El Dorado,33.2184,-92.664
Little Rock,34.7255,-92.3581
Benton,34.577,-92.5716
Crossett,33.128,-91.9631
Marion,35.2041,-90.2062
Newport,35.6234,-91.2322
Lowell,36.2563,-94.1518
Wynne,35.2325,-90.7895
Sherwood,34.851,-92.2029
Forrest City,35.0102,-90.7874
Farmington,36.037,-94.2537
Fayetteville,36.0713,-94.166
Conway,35.0753,-92.4695
Harrison,36.2437,-93.1197
Mena,34.581,-94.2374
Hope,33.6682,-93.5895
Pine Bluff,34.2116,-92.0178
Alma,35.4917,-94.2169
De Queen,34.0426,-94.342
Mountain Home,36.3348,-92.3847
Magnolia,33.2774,-93.2261
Greenwood,35.2134,-94.2409
White Hall,34.2737,-92.1005
Malvern,34.3689,-92.8187
Warren,33.6113,-92.0678
Morrilton,35.1559,-92.7392
Pocahontas,36.2639,-90.9699
Bryant,34.615,-92.491
Walnut Ridge,36.0805,-90.9446
Fort Smith,35.3494,-94.3695
Russellville,35.2761,-93.1383
Trumann,35.6763,-90.5228
Bentonville,36.358,-94.2287
Cabot,34.9767,-92.0271
Jacksonville,34.8807,-92.1302
Paragould,36.056,-90.5147
Texarkana,33.4361,-93.996
Barre,44.1997,-72.5083
Winooski,44.4951,-73.1842
Montpelier,44.2658,-72.5717
Burlington,44.4877,-73.2314
Saint Albans,44.8118,-73.0847
South Burlington,44.4622,-73.2203
Essex Junction,44.4902,-73.114
Rutland,43.6091,-72.9782
Bellows Falls,43.1344,-72.455
East Alton,38.8837,-90.1077
Homer Glen,41.6044,-87.9497
Waterloo,38.3403,-90.1538
Chicago Ridge,41.7034,-87.7795
Libertyville,42.287,-87.967
Elburn,41.8838,-88.4615
Willow Springs,41.7351,-87.8835
New Lenox,41.5097,-87.97
Burbank,41.7444,-87.7686
Algonquin,42.1629,-88.3158
Hanover Park,41.9819,-88.1447
Lockport,41.5904,-88.0292
Quincy,39.9335,-91.3797
Harvey,41.6076,-87.6521
South Holland,41.5977,-87.6022
Maywood,41.8798,-87.8442
Mokena,41.5324,-87.878
Long Grove,42.197,-88.0056
Elk Grove Village,42.0062,-87.9929
Countryside,41.7741,-87.8752
Cicero,41.8445,-87.7593
Peoria Heights,40.7466,-89.5701
Montgomery,41.7237,-88.363
Addison,41.9314,-88.0085
Harrisburg,37.7373,-88.5457
Oak Brook,41.8373,-87.9512
Vandalia,38.9754,-89.1117
Dwight,41.0985,-88.4237
River Forest,41.895,-87.8194
Milan,41.4416,-90.5595
Frankfort,41.4913,-87.8395
Evanston,42.0463,-87.6942
Chatham,39.6729,-89.6956
Godfrey,38.9581,-90.2156
Freeport,42.2895,-89.6354
Clinton,40.1469,-88.9635
Arlington Heights,42.0956,-87.9825
Deerfield,42.1653,-87.8515
Markham,41.6,-87.6905
Charleston,39.4842,-88.1762
Channahon,41.4202,-88.2624
Hillside,41.8674,-87.9019
Spring Valley,41.3358,-89.2034
Chicago,41.8373,-87.6861
DeKalb,41.9312,-88.7483
Marengo,42.2312,-88.6153
Lincolnshire,42.1958,-87.9181
Posen,41.6291,-87.6858
Benton,38.011,-88.9179
Wood River,38.8633,-90.0773
Anna,37.4612,-89.2388
West Frankfort,37.8997,-88.9302
Carpentersville,42.1227,-88.2894
Mattoon,39.4774,-88.3623
Washington,40.7048,-89.4346
Taylorville,39.5328,-89.2804
Beach Park,42.426,-87.8583
Hickory Hills,41.7248,-87.8281
Elgin,42.0385,-88.3229
Lynwood,41.5233,-87.5507
Berwyn,41.8433,-87.7909
Mendota,41.5553,-89.1042
Lemont,41.6698,-87.983
Morris,41.3744,-88.4301
Oak Forest,41.6055,-87.7527
Hazel Crest,41.5732,-87.6899
Naperville,41.7483,-88.1657
Granite City,38.7296,-90.1263
Jerseyville,39.1181,-90.3275
Peoria,40.752,-89.6155
Sycamore,41.9951,-88.6812
Crystal Lake,42.2334,-88.3352
Maryville,38.7264,-89.9643
Pontoon Beach,38.7209,-90.0598
Belleville,38.5165,-89.9899
Du Quoin,38.0019,-89.2323
Pinckneyville,38.0851,-89.3717
Volo,42.3299,-88.1598
Hillsboro,39.167,-89.4735
Bensenville,41.9595,-87.9434
Mount Vernon,38.3141,-88.9176
River Grove,41.9243,-87.8379
Park Ridge,42.0125,-87.8436
Metropolis,37.1566,-88.7082
Columbia,38.4581,-90.2156
Willowbrook,41.7635,-87.9456
Calumet Park,41.6649,-87.6578
Centralia,38.5223,-89.1233
Galesburg,40.9506,-90.3763
Sauk Village,41.4907,-87.5702
Mundelein,42.2692,-88.0101
Silvis,41.4975,-90.4101
Midlothian,41.6254,-87.7243
Coal City,41.278,-88.2791
Harwood Heights,41.9663,-87.8057
Morton Grove,42.0423,-87.789
Breese,38.6138,-89.5231
Justice,41.7495,-87.8345
Lansing,41.5646,-87.5459
Lisle,41.7922,-88.0883
Centreville,38.5798,-90.1039
Westmont,41.7948,-87.9742
Melrose Park,41.9029,-87.8642
Plainfield,41.6203,-88.2261
Broadview,41.8584,-87.8562
Joliet,41.5193,-88.1501
Carterville,37.763,-89.084
Prospect Heights,42.1039,-87.9267
Morton,40.6137,-89.4668
Brookfield,41.8245,-87.847
Lakemoor,42.3398,-88.2031
Minooka,41.4507,-88.2791
Lindenhurst,42.4175,-88.0258
Edwardsville,38.7924,-89.9876
Glenview,42.0825,-87.8216
Clarendon Hills,41.798,-87.9569
Peru,41.349,-89.1368
Vernon Hills,42.2341,-87.9608
Streator,41.1242,-88.8296
Bloomingdale,41.9496,-88.0894
Normal,40.522,-88.9877
Collinsville,38.6768,-90.0053
Monee,41.4172,-87.7504
Rolling Meadows,42.0747,-88.0253
Litchfield,39.1963,-89.6288
Stickney,41.8183,-87.773
Dolton,41.6284,-87.5979
Wood Dale,41.9666,-87.9808
Danville,40.1423,-87.6114
Gurnee,42.3708,-87.9392
Rockton,42.45,-89.0631
Antioch,42.4744,-88.072
Summit,41.7877,-87.8145
Lake Zurich,42.1955,-88.087
Glenwood,41.5412,-87.6119
La Salle,41.3575,-89.0718
Mount Zion,39.7792,-88.8828
Northfield,42.1026,-87.7791
Orland Park,41.6075,-87.8619
Lawrenceville,38.7263,-87.6874
Bellwood,41.8829,-87.8762
Elmhurst,41.8973,-87.9432
Forest Park,41.8683,-87.8157
Island Lake,42.2782,-88.2002
Riverside,41.831,-87.8169
Bourbonnais,41.1831,-87.8781
Saint Joseph,40.1141,-88.0354
Round Lake,42.3437,-88.1056
Flossmoor,41.5391,-87.6857
Alsip,41.6701,-87.7368
Streamwood,42.0209,-88.1778
Warrenville,41.821,-88.1856
Plano,41.6757,-88.5294
Yorkville,41.6563,-88.4508
Sterling,41.7997,-89.6952
Lombard,41.874,-88.0158
Sandwich,41.6497,-88.6178
Troy,38.727,-89.8968
Savoy,40.0602,-88.2553
Orland Hills,41.5905,-87.8413
East Saint Louis,38.6155,-90.1304
Swansea,38.5507,-89.9859
Chillicothe,40.9153,-89.5018
Bridgeview,41.7402,-87.8067
Wilmington,41.3198,-88.1434
Palos Hills,41.6986,-87.8266
Geneseo,41.4508,-90.154
Moline,41.482,-90.4919
West Dundee,42.0984,-88.3072
Carbondale,37.722,-89.2238
Bartlett,41.9804,-88.2071
West Chicago,41.8958,-88.2252
Rantoul,40.3031,-88.1549
Springfield,39.7712,-89.6539
Saint Charles,41.9193,-88.311
Roscoe,42.4253,-89.0084
Pekin,40.5677,-89.6263
Carol Stream,41.9183,-88.1309
Westchester,41.8492,-87.8906
Hawthorn Woods,42.2313,-88.0623
Park City,42.3522,-87.8915
Huntley,42.16,-88.433
Hinsdale,41.8005,-87.9273
Lyons,41.8121,-87.8192
Skokie,42.0359,-87.74
Spring Grove,42.4547,-88.2403
Northlake,41.9142,-87.9054
Canton,40.5632,-90.0409
Johnsburg,42.384,-88.2475
Niles,42.0278,-87.8099
Braidwood,41.2696,-88.2233
Byron,42.1273,-89.2622
Cahokia,38.5649,-90.1792
Oak Park,41.8872,-87.7899
Dixon,41.8437,-89.4786
East Moline,41.5199,-90.388
South Beloit,42.4821,-89.0249
Monticello,40.0339,-88.5729
Herrin,37.7984,-89.0303
Carmi,38.0857,-88.1727
Effingham,39.1206,-88.5509
Richton Park,41.4821,-87.7353
Machesney Park,42.3666,-89.0266
Bolingbrook,41.6903,-88.102
Highland Park,42.1824,-87.8105
Palos Heights,41.6637,-87.7959
Batavia,41.8479,-88.3109
Homewood,41.5591,-87.661
Ottawa,41.3529,-88.8313
Tinley Park,41.567,-87.8051
Shiloh,38.5535,-89.9161
Loves Park,42.3365,-88.9975
Lake Bluff,42.2826,-87.851
Waukegan,42.3697,-87.8716
Chicago Heights,41.5101,-87.6347
South Elgin,41.9907,-88.3132
Pana,39.3827,-89.0643
Marion,37.717,-88.9274
Itasca,41.9773,-88.0182
Rock Falls,41.7724,-89.6928
Downers Grove,41.7949,-88.017
Pontiac,40.8881,-88.6415
Rock Island,41.4699,-90.5827
Park Forest,41.4817,-87.6868
Mascoutah,38.5191,-89.8045
Schiller Park,41.9586,-87.8693
La Grange,41.8072,-87.8742
Schaumburg,42.0307,-88.0838
McHenry,42.3388,-88.2931
Robbins,41.6431,-87.708
Princeton,41.3809,-89.4647
Northbrook,42.1292,-87.8353
Salem,38.6278,-88.9578
Rochelle,41.9198,-89.0634
Woodridge,41.7369,-88.0408
Oak Lawn,41.7139,-87.7528
Steger,41.4722,-87.6183
Oswego,41.6834,-88.3372
Wilmette,42.077,-87.7282
Champaign,40.1144,-88.2735
Berkeley,41.8891,-87.9114
University Park,41.446,-87.7154
Campton Hills,41.9498,-88.4167
Bradley,41.1643,-87.8451
Colona,41.4676,-90.3445
Glen Ellyn,41.8669,-88.063
Winnetka,42.1064,-87.7421
Gillespie,39.1258,-89.8173
Murphysboro,37.7679,-89.3321
Urbana,40.1106,-88.1972
Elmwood Park,41.9225,-87.8163
Lake Villa,42.4184,-88.0836
Kankakee,41.102,-87.8643
Hampshire,42.1112,-88.512
Manhattan,41.4274,-87.9802
Burr Ridge,41.7485,-87.9198
Lincolnwood,42.0054,-87.7329
Wauconda,42.2748,-88.1359
Riverdale,41.6441,-87.6366
Robinson,39.0089,-87.733
Crete,41.4397,-87.6231
Crestwood,41.6454,-87.7396
Genoa,42.0929,-88.6966
Bartonville,40.6397,-89.6608
Fairview Heights,38.5974,-90.0053
Zion,42.4598,-87.8509
Shorewood,41.5175,-88.2149
Calumet City,41.6133,-87.5502
Glencoe,42.1347,-87.7641
Wheaton,41.8561,-88.1083
Poplar Grove,42.3516,-88.8353
Villa Park,41.8864,-87.9779
Wheeling,42.1308,-87.9239
Bethalto,38.9016,-90.0472
North Riverside,41.8461,-87.8263
Kewanee,41.2399,-89.9259
Franklin Park,41.9361,-87.8794
Highwood,42.206,-87.8128
East Peoria,40.6739,-89.5421
Gilberts,42.1096,-88.3716
Crest Hill,41.5724,-88.1128
Winfield,41.8776,-88.1505
Lincoln,40.1507,-89.372
Blue Island,41.6578,-87.6812
Glendale Heights,41.9196,-88.0784
Alton,38.9033,-90.1523
La Grange Park,41.8308,-87.8723
Decatur,39.8556,-88.9337
Romeoville,41.6317,-88.1
Matteson,41.5095,-87.7468
Paris,39.6148,-87.6904
Evergreen Park,41.7213,-87.7013
Worth,41.6877,-87.7916
Norridge,41.9637,-87.8231
Buffalo Grove,42.1673,-87.9616
Creve Coeur,40.6422,-89.5987
Manteno,41.2505,-87.8442
North Aurora,41.8083,-88.3413
Aurora,41.7638,-88.2901
Macomb,40.4721,-90.6818
Harvard,42.4297,-88.6212
Hoffman Estates,42.0638,-88.1463
Rockford,42.2598,-89.0641
Carlinville,39.2774,-89.8762
Sugar Grove,41.7758,-88.448
Round Lake Park,42.3309,-88.075
Mount Carmel,38.419,-87.7695
Glen Carbon,38.7581,-89.9839
Monmouth,40.9142,-90.6419
Inverness,42.1153,-88.1019
Mount Prospect,42.0653,-87.937
Round Lake Beach,42.3791,-88.0811
Staunton,39.0117,-89.7904
Eureka,40.7147,-89.2776
Bloomington,40.4757,-88.9705
Lake in the Hills,42.1913,-88.3478
Beardstown,39.9996,-90.4181
Country Club Hills,41.5638,-87.7246
Western Springs,41.8022,-87.9006
Olney,38.7286,-88.0841
Des Plaines,42.0344,-87.9008
Palatine,42.1181,-88.043
Belvidere,42.2544,-88.8646
Cary,42.2128,-88.2491
Chester,37.9199,-89.8259
Darien,41.7447,-87.9823
Roselle,41.9807,-88.0862
Greenville,38.8866,-89.3896
Woodstock,42.3102,-88.4356
Mahomet,40.1884,-88.3908
Lake Forest,42.238,-87.8596
North Chicago,42.3172,-87.8596
Highland,38.7605,-89.6808
Pingree Grove,42.0857,-88.4362
Grayslake,42.3405,-88.0339
Geneva,41.8833,-88.3243
Jacksonville,39.7292,-90.232
Barrington,42.1515,-88.1281
Fox Lake,42.4238,-88.1843
Winthrop Harbor,42.4805,-87.8291
OFallon,38.5976,-89.9156
Fort Valley,32.5521,-83.8819
Buford,34.1185,-83.9917
Richmond Hill,31.9203,-81.3124
Atlanta,33.7626,-84.4228
Sugar Hill,34.1082,-84.056
Swainsboro,32.5866,-82.3345
Toccoa,34.5807,-83.3256
Sylvester,31.53,-83.8338
Cedartown,34.0224,-85.248
Wrightsville,32.7265,-82.7197
Cochran,32.3875,-83.3523
Moultrie,31.1592,-83.7708
Milledgeville,33.0874,-83.2414
Pooler,32.1043,-81.2568
Canton,34.2469,-84.4902
Vidalia,32.2134,-82.4035
Acworth,34.0565,-84.6708
Johns Creek,34.0333,-84.2027
Valdosta,30.8503,-83.2789
Norcross,33.9378,-84.2065
Morrow,33.5816,-84.3391
Byron,32.6475,-83.754
Statesboro,32.4376,-81.775
Tyrone,33.4755,-84.594
Dunwoody,33.9418,-84.3122
Hartwell,34.3501,-82.9287
Centerville,32.6341,-83.6853
Peachtree City,33.3943,-84.5711
Calhoun,34.4927,-84.9395
Cornelia,34.5164,-83.5308
Locust Grove,33.3436,-84.1067
Carrollton,33.5818,-85.0837
Summerville,34.4788,-85.3491
Alpharetta,34.0704,-84.2739
Snellville,33.856,-84.0038
Barnesville,33.0511,-84.1526
Duluth,34.0054,-84.1493
Braselton,34.1086,-83.8126
Loganville,33.8353,-83.8957
Covington,33.6049,-83.8465
Marietta,33.9532,-84.5421
Augusta,33.3645,-82.0708
Rome,34.2662,-85.1862
Woodstock,34.1027,-84.5086
Brookhaven,33.8746,-84.3314
Savannah,32.0282,-81.1786
Rockmart,34.0103,-85.0441
Jefferson,34.1364,-83.6021
Stonecrest,33.6843,-84.1373
Kennesaw,34.0262,-84.6177
Commerce,34.2129,-83.4729
Hinesville,31.8247,-81.6135
Port Wentworth,32.1942,-81.1984
Jesup,31.5991,-81.8898
Fairburn,33.5497,-84.5914
Folkston,30.8392,-82.0073
Winder,33.9917,-83.7218
Dacula,33.9815,-83.8951
Stockbridge,33.5264,-84.2293
Fort Oglethorpe,34.9318,-85.246
Waycross,31.2108,-82.358
Flowery Branch,34.1712,-83.9141
Auburn,34.0151,-83.8317
Douglasville,33.7384,-84.7074
Americus,32.0736,-84.2249
Chamblee,33.8842,-84.3008
Decatur,33.7711,-84.2968
Elberton,34.1064,-82.8705
Union City,33.5939,-84.5629
Grovetown,33.4503,-82.2076
Monroe,33.7992,-83.7162
Cordele,31.9563,-83.7694
McDonough,33.4398,-84.1508
Newnan,33.3763,-84.7758
Tucker,33.8436,-84.202
Powder Springs,33.866,-84.6838
Fitzgerald,31.7135,-83.2515
Dublin,32.5357,-82.9279
Bremen,33.7086,-85.1498
Warner Robins,32.598,-83.6528
Dalton,34.7689,-84.9711
Sandy Springs,33.9366,-84.3703
Jackson,33.2913,-83.968
Holly Springs,34.1681,-84.4848
Villa Rica,33.7305,-84.917
Rincon,32.2946,-81.2354
Suwanee,34.0506,-84.0687
Thomson,33.4666,-82.4992
La Grange,33.0276,-85.0383
Forest Park,33.6209,-84.359
Austell,33.8202,-84.6453
Dallas,33.9153,-84.8416
Peachtree Corners,33.967,-84.2319
Baxley,31.7642,-82.3508
Waynesboro,33.0909,-82.0146
Montezuma,32.2997,-84.0246
Kingsland,30.8193,-81.7219
Douglas,31.5073,-82.8543
Fayetteville,33.45,-84.4708
Cleveland,34.5971,-83.7622
Doraville,33.9073,-84.2711
Athens,33.9508,-83.3689
Cumming,34.2066,-84.1337
Lovejoy,33.4419,-84.3176
LaFayette,34.7089,-85.2814
Garden City,32.0867,-81.1773
Hampton,33.3836,-84.2855
Clarkston,33.8117,-84.2405
Smyrna,33.8633,-84.5168
Albany,31.5776,-84.1762
Griffin,33.2418,-84.2747
Conyers,33.6645,-83.9967
Saint Marys,30.7567,-81.5722
Stone Mountain,33.8034,-84.1724
Lilburn,33.8887,-84.1379
Cartersville,34.1632,-84.8007
Dahlonega,34.5302,-83.9796
Jasper,34.4711,-84.4494
Cairo,30.879,-84.2051
Perry,32.4714,-83.7283
Gainesville,34.2901,-83.8301
East Point,33.6696,-84.47
College Park,33.637,-84.4629
Brunswick,31.145,-81.474
Sandersville,32.9827,-82.8093
Columbus,32.51,-84.8771
Forsyth,33.0347,-83.938
Cusseta,32.347,-84.787
Thomasville,30.8394,-83.9782
Tifton,31.4625,-83.5205
Eastman,32.1973,-83.1714
Lawrenceville,33.9524,-83.993
Bainbridge,30.9046,-84.5722
Thomaston,32.8907,-84.3272
Camilla,31.2337,-84.2089
Springfield,32.3641,-81.3078
Milton,34.1353,-84.3138
Riverdale,33.5639,-84.4103
Adel,31.1316,-83.425
Roswell,34.0391,-84.3513
Hapeville,33.6609,-84.4093
Brownsburg,39.8328,-86.3824
Wabash,40.8034,-85.8301
Charlestown,38.427,-85.6677
Whitestown,39.9704,-86.3607
Batesville,39.2974,-85.2139
Huntertown,41.2158,-85.1715
McCordsville,39.8958,-85.9213
Goshen,41.5741,-85.8304
Griffith,41.5279,-87.424
Jeffersonville,38.3377,-85.7026
Lebanon,40.0318,-86.455
Hammond,41.617,-87.4908
Terre Haute,39.4654,-87.3763
Corydon,38.2132,-86.126
LaPorte,41.6077,-86.7137
Scottsburg,38.6854,-85.7831
Munster,41.5468,-87.5037
Richmond,39.8318,-84.8905
Gas City,40.4898,-85.5984
Columbus,39.2091,-85.918
Seymour,38.9478,-85.8912
South Bend,41.6771,-86.2692
Attica,40.2877,-87.2449
West Lafayette,40.4432,-86.9239
Dyer,41.4977,-87.5088
Clinton,39.6607,-87.4046
Greenfield,39.7936,-85.7737
Plainfield,39.6957,-86.3706
Syracuse,41.4215,-85.749
Columbia City,41.1613,-85.4855
Lowell,41.293,-87.4202
North Manchester,41.0044,-85.775
Bluffton,40.7426,-85.173
Monticello,40.7455,-86.7669
Fort Wayne,41.0885,-85.1436
Avon,39.7599,-86.3911
Martinsville,39.4227,-86.4208
Bargersville,39.5412,-86.2004
Gary,41.5906,-87.3472
Frankfort,40.2799,-86.518
Peru,40.7585,-86.0715
Ellettsville,39.2322,-86.6238
Marion,40.5497,-85.66
Chesterton,41.5995,-87.0549
Westfield,40.0322,-86.154
Angola,41.6432,-85.0051
Valparaiso,41.4781,-87.0507
Huntington,40.882,-85.5054
Brazil,39.5232,-87.1244
Winfield,41.4097,-87.2623
Elkhart,41.6913,-85.9628
Carmel,39.9658,-86.1461
Huntingburg,38.3009,-86.9625
Kokomo,40.464,-86.1277
Auburn,41.3666,-85.056
Crown Point,41.414,-87.3455
New Whiteland,39.5618,-86.0994
Danville,39.7607,-86.5081
Connersville,39.6582,-85.141
Decatur,40.8301,-84.9281
Lafayette,40.3991,-86.8594
Boonville,38.0469,-87.2845
East Chicago,41.6484,-87.4536
Clarksville,38.3223,-85.7673
Tell City,37.9528,-86.7596
Fishers,39.9589,-85.967
Bedford,38.8603,-86.4895
Zionsville,39.999,-86.2921
Noblesville,40.0353,-86.006
New Albany,38.3078,-85.8242
Shelbyville,39.5325,-85.7762
Rochester,41.059,-86.1961
Yorktown,40.183,-85.5123
Crawfordsville,40.0433,-86.8961
Anderson,40.0874,-85.692
Evansville,37.9882,-87.5339
Saint John,41.4431,-87.4699
Nappanee,41.4451,-85.9941
Sellersburg,38.4028,-85.7706
Speedway,39.7937,-86.2479
Logansport,40.7472,-86.3519
Princeton,38.3552,-87.5785
Winona Lake,41.2166,-85.8106
Portage,41.5866,-87.1792
Westville,41.5381,-86.9054
Salem,38.6048,-86.0977
Cumberland,39.7852,-85.9498
Hartford City,40.4536,-85.3735
Mishawaka,41.6734,-86.1668
Berne,40.6567,-84.9555
Tipton,40.2817,-86.0423
Portland,40.4377,-84.9835
Vincennes,38.676,-87.5102
North Vernon,39.0175,-85.6314
Bloomington,39.1637,-86.5256
Greenwood,39.6019,-86.1073
Alexandria,40.2583,-85.676
Lawrenceburg,39.0986,-84.8714
Washington,38.6592,-87.1721
Jasper,38.3936,-86.9405
Garrett,41.3536,-85.1235
Greensburg,39.3514,-85.5024
Muncie,40.1989,-85.395
Merrillville,41.4728,-87.3197
Beech Grove,39.7153,-86.087
Mooresville,39.6038,-86.3674
Indianapolis,39.7771,-86.1458
Michigan City,41.7098,-86.8705
Madison,38.7581,-85.3971
Rushville,39.6156,-85.4466
Plymouth,41.3482,-86.3188
Cedar Lake,41.3694,-87.4381
Greencastle,39.6431,-86.8419
Linton,39.0357,-87.1587
Lake Station,41.5729,-87.2599
Lawrence,39.8674,-85.9904
Schererville,41.487,-87.4444
Kendallville,41.4441,-85.2579
Hobart,41.5139,-87.2729
Franklin,39.4934,-86.0545
Highland,41.5484,-87.4588
Union City,40.1995,-84.8206
Mount Vernon,37.9364,-87.8955
Rensselaer,40.9381,-87.1683
New Castle,39.919,-85.3697
New Haven,41.0669,-85.0282
Elwood,40.2743,-85.8371
Warsaw,41.2443,-85.8479
Le Mars,42.7809,-96.1743
Pleasant Hill,41.5857,-93.4997
Davenport,41.5563,-90.6052
Winterset,41.3456,-94.0136
Burlington,40.8072,-91.1249
Sioux Center,43.0747,-96.1709
Ankeny,41.728,-93.6031
Charles City,43.0644,-92.6745
Mount Pleasant,40.9625,-91.5453
Spirit Lake,43.4176,-95.1109
Centerville,40.7294,-92.8718
Nevada,42.0185,-93.4637
Orange City,43.0021,-96.0567
Waverly,42.7249,-92.4707
Newton,41.6964,-93.0403
Marshalltown,42.0341,-92.9067
Washington,41.2982,-91.6928
Grinnell,41.7373,-92.7244
Dubuque,42.5007,-90.7067
Marion,42.0452,-91.5847
Creston,41.0597,-94.365
Iowa City,41.6559,-91.5304
Clinton,41.8434,-90.2408
Knoxville,41.3188,-93.1024
Norwalk,41.4901,-93.6916
Algona,43.0743,-94.2302
Asbury,42.512,-90.7795
Clear Lake,43.1346,-93.374
Webster City,42.4623,-93.8167
Boone,42.053,-93.8771
Ottumwa,41.0196,-92.4186
Glenwood,41.0445,-95.7408
Johnston,41.6856,-93.7173
Denison,42.016,-95.3528
Independence,42.4621,-91.903
Humboldt,42.7232,-94.2245
Indianola,41.3629,-93.5652
Carroll,42.0699,-94.8647
Keokuk,40.4096,-91.4031
Waterloo,42.492,-92.3522
Estherville,43.3998,-94.8343
Decorah,43.3016,-91.7845
North Liberty,41.7439,-91.6105
Spencer,43.1468,-95.1534
Oelwein,42.6715,-91.9133
